DATE,NAME.COMP,STATUS,M.Type,ROUND,MAP,Points,ID.BATTLENET1,Tier1,RACE1,R.L1,R.L2,R.R2,R.R1,ID.BATTLENET2,Tier2,RACE2,Points,R,REMARK,REMARK2
24.12.07,1st RorA Cup Tier 2 Full League. -Champ,O,I,7,Poly,,AX_CALM(Z),1,Z,0,1,0,0,AX_SuShi(Z),1,Z,,Z,,indiv.
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,1,F.S,,AX_Black(P),2,P,,,1,1,AX_Krog(T),2,T,,T,,COMPOSE/MEGA
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,2,F.S,,AX_PoTTer(P),2,P,1,1,,,Ax_VulTure(T),3,T,,P,,COMPOSE/MEGA
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,3,F.S,,AX_GoGo(Z),1,Z,1,1,,,AX_Lego(P),1,P,,Z,,COMPOSE/MEGA
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,4,F.S,,Ax_Bose(Z),2,Z,,,1,1,AX_Ddorong(P),2,P,,P,,COMPOSE/MEGA
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,5,F.S,,AX_Navy(T),3,T,,,1,1,AX_RORO(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.11,24' Yeongdeungpo Meetup Compose,O,T,F,F.S,,AX_BOSL(P),4,P,1,1,,,AX_Eugene(T),4,T,,P,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,1,F.S,,AX_BOSL(P),4,P,1,1,,,AX_Eugene(T),4,T,,P,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,2,F.S,,AX_GoGo(Z),1,Z,1,1,,,AX_Lego(P),1,P,,Z,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,3,F.S,,AX_AphRoDite(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,4,F.S,,AX_[JU](P),4,P,,,1,1,AX_NA_Moo(T),4,T,,T,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,5,F.S,,AX_YAANOLRAE(T),3,T,,,1,1,AX_SKY(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,6,F.S,,AX_Navy(T),3,T,,,1,1,AX_RYO(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.12,1212 Daily Bosl Compose,O,T,ACE,F.S,,AX_AphRoDite(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,1,F.S,,AX_pig(T),3,T,,,1,1,AX_RORO(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,2,F.S,,AX_CALM(Z),1,Z,,,1,1,AX_Lego(P),1,P,,P,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,3,F.S,,AX_PoTTer(T),3,T,,,1,1,AX_SKY(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,4,F.S,,Ax_Bose(Z),2,Z,,,1,1,AX_Ddorong(P),2,P,,P,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,5,F.S,,AX_WiFi(Z),0,Z,1,1,,,AX_Zio(P),0,P,,Z,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,6,F.S,,AX_AphRoDite(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
24.12.13,1213 Daily Bosl Compose,O,T,ACE,F.S,,Ax_Lego(P),1,P,0,0,1,0,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-1,O,T,1,F.S,,AX_AXE(P),G,P,1,1,,,AX_T-style(T),G,T,,P,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-1,O,T,2,F.S,,AX_ewrtf(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-1,O,T,3,F.S,,AX_Black(P),2,P,,,1,1,AX_Navy(T),3,T,,T,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-1,O,T,F,F.S,,AX_No.9(T),2,T,0,1,0,0,AX_zxc(T),3,T,,T,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,1,F.S,,AX_Navy(T),3,T,,,1,1,AX_SKY(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,2,F.S,,Ax_Lego(P),1,P,0,0,1,0,AX_NalrAri(P),G,P,,P,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,3,F.S,,AX_BOSL(P),4,P,,,1,1,AX_PoTTer(T),3,T,,T,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,4,F.S,,AX_Krog(T),2,T,1,1,,,AX_Busan(Z),1,Z,,T,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,5,F.S,,AX_AXE(P),G,P,1,1,,,AX_CoNG(T),G,T,,P,,COMPOSE/MEGA
24.12.14,Salgu B-day Compose-2,O,T,F,F.S,,AX_T-style(T),G,T,,,1,1,AX_HYUNDAI(Z),G,Z,,Z,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,1,F.S,,AX_Ddorong(P),2,P,1,1,,,AX_Roamgrang(T),2,T,,P,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,2,F.S,,AX_MIBUN(T),2,T,1,1,,,AX_RYO(Z),3,Z,,T,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,3,F.S,,AX_DokJJ(T),0,T,1,1,,,AX_ewrtf(Z),1,Z,,T,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,4,F.S,,AX_BOSL(P),4,P,1,1,,,AX_Navy(T),3,T,,P,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,F,F.S,,AX_WiFi(Z),0,Z,,,1,1,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
24.12.15,1215 Daylight Compose,O,T,E,F.S,,AX_[JU](P),4,P,,,1,1,Ax_VulTure(T),3,T,,T,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,1,F.S,,AX_BOSL(P),4,P,,,1,1,AX_Eugene(T),4,T,,T,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,2,F.S,,AX_No.9(T),2,T,1,1,,,AX_pig(Z),2,Z,,T,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,3,F.S,,AX_ELEC(Z),1,Z,,,1,1,AX_Lego(P),1,P,,P,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,4,F.S,,AX_OceAn(P),1,P,,,1,1,Ax_Nam.9(T),1,T,,T,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,F,F.S,,AX_ewrtf(Z),1,Z,1,1,,,AX_WiFi(P),1,P,,Z,,COMPOSE/MEGA
24.12.15,1215 Moonlight Compose,O,T,E,F.S,,Ax_VulTure(T),3,T,,,1,1,AX_RYO(Z),3,Z,,Z,,COMPOSE/MEGA
24.12.20,1220 Bosl Compose,O,T,1,F.S,,AX_SKY(P),4,P,1,1,,,AX_Eugene(T),4,T,,P,,COMPOSE/MEGA
24.12.20,1220 Bosl Compose,O,T,2,F.S,,AX_BOSL(Z),4,Z,,,1,1,AX_[JU](P),4,P,,P,,COMPOSE/MEGA
24.12.20,1220 Bosl Compose,O,T,3,F.S,,Ax_Lego(P),1,P,1,1,,,Ax_Nam.9(T),1,T,,P,,COMPOSE/MEGA
24.12.20,1220 Bosl Compose,O,T,F,F.S,,AX_APPLE0112(P),3,P,1,1,,,Ax_VulTure(T),3,T,,P,,COMPOSE/MEGA
24.12.25,1225 Christmas Compose,O,T,1,F.S,,AX_RYO(Z),3,Z,1,1,,,AX_BOSL(P),4,P,,Z,,COMPOSE/MEGA
24.12.25,1225 Christmas Compose,O,T,2,F.S,,AX_AphRoDite(P),1,P,1,1,,,AX_Salgu(T),2,T,,P,,COMPOSE/MEGA
24.12.25,1225 Christmas Compose,O,T,3,F.S,,AX_GoGo(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
24.12.25,1225 Christmas Compose,O,T,4,F.S,,AX_SKY(Z),2,Z,,,1,1,AX_kimsin(P),2,P,,P,,COMPOSE/MEGA
24.12.25,1225 Christmas Compose,O,T,F,F.S,,AX_No.9(T),1,T,,,1,1,AX_ewrtf(Z),1,Z,,Z,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,1,F.S,,AX_No.9(T),1,T,,,1,1,AX_GoGo(Z),1,Z,,Z,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,2,F.S,,AX_BOSL(P),4,P,1,1,,,AX_Eugene(T),4,T,,P,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,3,F.S,,AX_Broller(Z),4,Z,,,1,1,AX_RYO(P),4,P,,P,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,4,F.S,,AX_[JU](P),4,P,,,1,1,AX_Navy(T),3,T,,T,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,F,F.S,,AX_Ddorong(P),2,P,1,1,,,AX_Krog(T),2,T,,P,,COMPOSE/MEGA
24.12.27,RorA B-day Compose,O,T,E,F.S,,AX_Busan(Z),1,Z,,,1,1,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,1,F.S,,AX_APPLE0112(P),3,P,,,1,1,AX_GoGo(T),3,T,,T,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,2,F.S,,AX_CALM(Z),1,Z,,,1,1,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,3,F.S,,AX_BOSL(P),4,P,1,1,,,Ax_VulTure(T),3,T,,P,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,4,F.S,,AX_Eugene(T),4,T,,,1,1,AX_Busan(Z),1,Z,,Z,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,5,F.S,,AX_kimsin(Z),3,Z,,,1,1,AX_Sun(P),2,P,,P,,COMPOSE/MEGA
25.01.01,25 NEWYEAR Compose,O,T,F,F.S,,AX_ewrtf(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,P,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,1,F.S,,AX_Black(Z),4,Z,1,1,,,AX_RYO(P),4,P,,Z,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,2,F.S,,AX_CoNG(T),G,T,,,1,1,AX_Poorong(Z),0,Z,,Z,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,3,F.S,,AX_Navy(T),3,T,1,1,,,AX_BOSL(Z),4,Z,,T,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,4,F.S,,AX_pig(T),3,T,1,1,,,AX_SuShi(Z),1,Z,,T,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,F,F.S,,AX_APPLE0112(P),3,P,1,1,,,AX_Eugene(T),4,T,,P,,COMPOSE/MEGA
25.01.10,Daily Bosl Compose,O,T,E,F.S,,AX_WiFi(P),1,P,0,0,1,0,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
25.01.18,AXPL Challengers,O,T,1,DOM.,,AX_Salgu(T),3,T,,,1,1,AX_SKY(Z),2,Z,,Z,,AXPL SCRIM
25.01.18,AXPL Challengers,O,T,2,ECLIPSE,,AX_HI.M(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,AXPL SCRIM
25.01.18,AXPL Challengers,O,T,F,VERM.,,Ax_mill(P),2,P,1,1,,,Ax_VulTure(T),2,T,,P,,AXPL SCRIM
25.01.18,AXPL Challengers,O,T,E,Radeon,,AX_AphRoDite(Z),1,Z,,,1,1,AX_Romantic(P),2,P,,P,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,1,VERM.,,AX_T-style(T),G,T,1,1,,,AX_SariZa(Z),G,Z,,T,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,2,DOM.,,AX_[A](Z),0,Z,0,0,1,0,AX_Salgu(Z),0,Z,,Z,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,3,POLY,,AX_AphRoDite(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,P,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,4,ECLIPSE,,AX_HI.M(Z),1,Z,1,1,,,AX_RorA[](P),1,P,,Z,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,5,F.S,,AX_RYO(Z),3,Z,0,1,0,0,AX_SO(Z),3,Z,,Z,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,6,RADEON,,AX_BOSL(Z),4,Z,,,1,1,AX_[JU](P),4,P,,P,,AXPL SCRIM
25.01.28,25' AXPL S1 SCRIMMAGE 01,O,T,ACE,VERM.,,AX_HI.M(Z),1,Z,1,1,,,AX_AphRoDite(P),1,P,,Z,,AXPL SCRIM
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,1,F.S,,AX_Navy(T),3,T,,,1,1,AX_RYO(Z),3,Z,,Z,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,2,F.S,,AX_GoGo(Z),2,Z,,,1,1,Ax_mill(P),2,P,,P,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,3,F.S,,AX_attack(T),2,T,1,1,,,AX_SKY(Z),2,Z,,T,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,4,RADEON,,AX_BOSL(Z),4,Z,,,1,1,AX_[JU](P),4,P,,P,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,5,F.S,,AX_AphRoDite(P),1,P,1,1,,,AX_ewrtf(T),3,T,,P,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,6,F.S,,AX_Roamgrang(P),2,P,1,1,,,AX_No.9(T),2,T,,P,,COMPOSE/MEGA
25.01.30,0130 WIFE's AWAY COMPOSE,O,T,ACE,F.S,,AX_AphRoDite(P),1,P,1,1,,,AX_ewrtf(T),3,T,,P,,COMPOSE/MEGA
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,1,ECLIPSE,,AX_[A](Z),0,Z,0,0,1,0,AX_WiFi(Z),0,Z,,Z,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,2,RADEON,,AX_ewrtf(Z),1,Z,1,1,,,AX_AphRoDite(P),1,P,,Z,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,3,DOM.,,AX_Sura(T),G,T,,,1,1,AX_SariZa(Z),G,Z,,Z,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,4,F.S,,AX_SLiN(P),2,P,,,1,1,AX_No.9(T),2,T,,T,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,5,RADEON,,AX_Focus(Z),3,Z,,,1,1,AX_[JU](P),4,P,,P,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,6,F.S,,AX_SuShi(Z),1,Z,1,1,,,AX_Black(P),2,P,,Z,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,7,RADEON,,AX_Krog(T),3,T,,,1,1,AX_GoGo(Z),2,Z,,Z,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,8,POLY,,AX_RORO(Z),2,Z,,,1,1,AX_RorA[](P),1,P,,P,,AXPL SCRIM
25.01.31,25' AXPL S1 SCRIMMAGE 02,O,T,ACE,DOM.,,AX_[A](Z),0,Z,0,0,1,0,AX_WiFi(Z),0,Z,,Z,,AXPL SCRIM
25.02.01,0201 Daily Ryo Compose,O,T,1,POLY,,AX_No.9(T),2,T,,,1,1,AX_RYO(Z),3,Z,,Z,,COMPOSE/MEGA
25.02.01,0201 Daily Ryo Compose,O,T,2,F.S,,AX_JoJo(P),2,P,0,0,1,0,AX_SLiN(P),2,P,,P,,COMPOSE/MEGA
25.02.01,201 Daily Ryo Compose,O,T,F,POLY,,AX_WiFi(Z),0,Z,,,1,1,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
25.02.01,201 Daily Ryo Compose,O,T,E1,F.S,,AX_Zoy(Z),2,Z,,,1,1,AX_Black(P),2,P,,P,,COMPOSE/MEGA
25.02.01,201 Daily Ryo Compose,O,T,E2,F.S,,AX_Fury(Z),2,Z,0,0,1,0,AX_SKY(Z),2,Z,,Z,,COMPOSE/MEGA
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,1,ECLIPSE,,AX_SariZa(Z),G,Z,,,1,1,AX_DiHing(P),G,P,,P,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,2,ECLIPSE,,AX_AphRoDite(P),1,P,1,1,,,AX_No.9(T),2,T,,P,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,3,RADEON,,AX_Zio(T),0,T,1,1,,,AX_[A](Z),0,Z,,T,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,4,POLY,,AX_Krog(T),3,T,,,1,1,AX_Zerg(Z),3,Z,,Z,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,5,RADEON,,Ax_mill(P),2,P,0,0,1,0,AX_SLiN(P),2,P,,P,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,F,F.S,,AX_[JU](P),4,P,,,1,1,AX_Eugene(T),4,T,,T,,AXPL SCRIM
25.02.02,25' AXPL S1 SCRIMMAGE 03,O,T,E,POLY,,AX_Shairu(P),2,P,0,1,0,0,AX_Sun(P),2,P,,P,,AXPL SCRIM
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,1,DOM.,,AX_CoNG(T),G,T,,,1,1,AX_SariZa(Z),G,Z,,Z,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,2,POLY,,AX_Navy(T),3,T,,,1,1,AX_RYO(Z),3,Z,,Z,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,3,RADEON,,AX_ewrtf(Z),1,Z,,,1,1,AX_RorA[](P),1,P,,P,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,4,F.S,,AX_SLiN(P),2,P,,,1,1,AX_No.9(T),2,T,,T,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,5,POLY,,AX_[A](Z),0,Z,0,0,1,0,AX_WiFi(Z),0,Z,,Z,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,6,RADEON,,AX_Black(P),2,P,0,1,0,0,AX_Sun(P),2,P,,P,25AXPLS1,AXPL
25.02.05,"25' AXPL S1 - ROUND 1, MATCH 1",O,T,ACE,POLY,,AX_SLiN(P),2,P,,,1,1,AX_No.9(T),2,T,,T,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,1,VERM.,,Ax_Nam.9(T),1,T,,,1,1,AX_HI.M(Z),1,Z,,Z,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,2,POLY,,AX_Romantic(T),2,T,1,1,,,AX_SKY(Z),2,Z,,T,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,3,F.S,,AX_JoJo(P),2,P,0,0,1,0,Ax_mill(P),2,P,,P,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,4,ECLIPSE,,AX_TigEr(P),0,P,1,1,,,AX_Zio(T),0,T,,P,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,5,RADEON,,AX_KingChob(T),3,T,,,1,1,AX_Zerg(Z),3,Z,,Z,25AXPLS1,AXPL
25.02.09,"25' AXPL S1 - ROUND 1, MATCH 2",O,T,F,DOM.,,AX_NalrAri(P),G,P,,,1,1,AX_zoil(T),G,T,,T,25AXPLS1,AXPL
25.02.11,0211 AD-HOC COMPOSE - 1,O,T,1,F.S,,AX_No.9(T),2,T,,,1,1,AX_Fury(Z),2,Z,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 1,O,T,2,F.S,,AX_Pokemon(Z),2,Z,1,1,,,AX_Black(P),2,P,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 1,O,T,3,DOM.,,AX_ELEC(Z),1,Z,,,1,1,AX_AphRoDite(P),1,P,,P,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 1,O,T,F,POLY,,AX_[A](Z),0,Z,1,1,,,AX_Sura(P),0,P,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 2,O,T,1,POLY,,AX_ELEC(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 2,O,T,2,POLY,,AX_Focus(Z),4,Z,1,1,,,AX_SKY(P),4,P,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 2,O,T,3,POLY,,AX_GoGo(Z),2,Z,1,1,,,AX_Romantic(P),2,P,,Z,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 2,O,T,F,RADEON,,AX_mineralminer(P),2,P,,,1,1,AX_No.9(T),2,T,,T,,COMPOSE/MEGA
25.02.11,0211 AD-HOC COMPOSE - 2,O,T,E,POLY,,AX_Sura(T),G,T,,,1,1,AX_HYUNDAI(Z),G,Z,,Z,,COMPOSE/MEGA
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,1,F.S,,AX_Shairu(P),2,P,0,0,1,0,AX_SLiN(P),2,P,,P,25AXPLS1,AXPL
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,2,RADEON,,AX_[JU](P),4,P,1,1,,,AX_Eugene(T),4,T,,P,25AXPLS1,AXPL
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,3,RADEON,,AX_[A](Z),0,Z,1,1,,,AX_6666+(P),0,P,,Z,25AXPLS1,AXPL
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,F,POLY,,AX_0dotoss(P),3,P,,,1,1,AX_Krog(T),2,T,,T,25AXPLS1,AXPL
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,5,POLY,,AX_SuShi(Z),1,Z,1,1,,,AX_One(P),1,P,,Z,25AXPLS1,AXPL
25.02.12,"25' AXPL S1 - ROUND 2, MATCH 1",O,T,6,POLY,,AX_coco(P),2,P,0,1,0,0,AX_Ddorong(P),2,P,,P,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,1,RADEON,,AX_BOSL(Z),4,Z,0,1,0,0,AX_Focus(Z),4,Z,,Z,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,2,POLY,,AX_JoJo(P),2,P,,,1,1,AX_No.9(T),2,T,,T,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,3,RADEON,,AX_Romantic(T),2,T,,,1,1,AX_RORO(Z),2,Z,,Z,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,4,DOM.,,AX_ELEC(Z),1,Z,,,1,1,AX_OceAn(P),1,P,,P,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,5,F.S,,AX_PoTTer(T),3,T,1,1,,,AX_SO(Z),3,Z,,T,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,6,ECLIPSE,,AX_HI.M(Z),0,Z,0,1,0,0,AX_WiFi(Z),0,Z,,Z,25AXPLS1,AXPL
25.02.16,"25' AXPL S1 - ROUND 2, MATCH 2",O,T,ACE,POLY,,AX_Romantic(T),2,T,,,1,1,AX_GoGo(Z),2,Z,,Z,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,1,VERM.,,Ax_Nam.9(T),1,T,1,1,,,AX_ELEC(Z),1,Z,,T,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,2,RADEON,,AX_Eugene(T),4,T,1,1,,,AX_Focus(Z),4,Z,,T,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,3,DOM.,,AX_DiHing(P),G,P,1,1,,,AX_Sura(T),G,T,,P,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,F,POLY,,Ax_mill(P),2,P,1,1,,,AX_No.9(T),2,T,,P,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,5,POLY,,AX_Navy(T),3,T,,,1,1,AX_Zerg(Z),3,Z,,Z,25AXPLS1,AXPL
25.02.19,"25' AXPL S1 - ROUND 3, MATCH 1",O,T,6,F.S,,AX_RORO(Z),2,Z,0,1,0,0,AX_SKY(Z),2,Z,,Z,25AXPLS1,AXPL
25.02.21,4th Rival Match - VulTurE vs Ddorong,O,I,1,POLY,,AX_Ddorong(P),2,P,,,1,1,Ax_VulTure(T),2,T,,T,,indiv.
25.02.21,4th Rival Match - VulTurE vs Ddorong,O,I,2,POLY,,AX_Ddorong(P),2,P,1,1,,,Ax_VulTure(T),2,T,,P,,indiv.
25.02.21,4th Rival Match - VulTurE vs Ddorong,O,I,3,POLY,,AX_Ddorong(P),2,P,,,1,1,Ax_VulTure(T),2,T,,T,,indiv.
25.02.21,4th Rival Match - VulTurE vs Ddorong,O,I,4,POLY,,AX_Ddorong(P),2,P,,,1,1,Ax_VulTure(T),2,T,,T,,indiv.
25.02.21,4th Rival Match - mill vs gogo,O,I,1,F.S,,AX_GoGo(Z),2,Z,1,1,,,Ax_mill(P),2,P,,Z,,indiv.
25.02.21,4th Rival Match - mill vs gogo,O,I,2,POLY,,AX_GoGo(Z),2,Z,,,1,1,Ax_mill(P),2,P,,P,,indiv.
25.02.21,4th Rival Match - mill vs gogo,O,I,3,F.S,,AX_GoGo(Z),2,Z,1,1,,,Ax_mill(P),2,P,,Z,,indiv.
25.02.21,4th Rival Match - mill vs gogo,O,I,4,POLY,,AX_GoGo(Z),2,Z,1,1,,,Ax_mill(P),2,P,,Z,,indiv.
25.02.23,"25' AXPL S1 - ROUND 3, MATCH 2",O,T,1,POLY,,AX_coco(P),2,P,,,1,1,Ax_VulTure(T),2,T,,T,25AXPLS1,AXPL
25.02.23,"25' AXPL S1 - ROUND 3, MATCH 2",O,T,2,DOM.,,AX_HI.M(Z),1,Z,,,1,1,AX_AphRoDite(P),1,P,,P,25AXPLS1,AXPL
25.02.23,"25' AXPL S1 - ROUND 3, MATCH 2",O,T,3,RADEON,,AX_KingChob(T),3,T,0,0,1,0,AX_Krog(T),3,T,,T,25AXPLS1,AXPL
